type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Gloves of the Vanquished Champion",30239,0,,"2021-10-06 00:00:00",1633507679-10-Lindo,,,,,"2021-10-06 03:51:28",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Pauldrons of the Vanquished Champion",30248,0,,"2021-10-25 00:00:00",1635148933-13-Sindo,,,,,"2021-10-27 00:06:53",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Vambraces of Ending",29966,0,,"2021-11-08 00:00:00",1636360606-4-Sindo,,,,,"2021-11-08 04:48:02",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Pattern: Belt of Deep Shadow",30302,0,,"2021-11-10 00:00:00",1636536644-15-Sindo,,,,,"2021-11-10 04:36:37",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Bloodsea Brigand's Vest",30101,0,,"2021-11-10 00:00:00",1636537821-19-Sindo,,,,,"2021-11-10 04:36:37",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Spyglass of the Hidden Fleet",30620,1,,"2021-11-10 00:00:00",1636537850-20-Sindo,,,,,"2021-11-10 04:36:37",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Helm of the Vanquished Champion",30242,0,,"2021-11-17 00:00:00",1637145788-0-Sindo,,,,,"2021-11-17 04:59:45",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Pattern: Boots of Utter Darkness",30306,0,,"2021-12-01 00:00:00",1638353867-16-Sindo,,,,,"2021-12-01 04:33:49",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Leggings of the Vanquished Champion",30245,0,,"2021-12-14 00:00:00",1639553517-17-Sindo,,,,,"2021-12-16 00:10:44",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Arcanite Steam-Pistol",29949,0,,"2022-01-17 00:00:00",1642411343-11-Sindo,,,,,"2022-01-17 04:58:45",
received,25Man,Ncspencer27,Suc,Rogue,0,"2021-08-18 19:23:37","Alpha Chad Rogue Main | Master Lock Picker | Raid Strategist | Let Okuru get guild 1st 70 | Never wins lockbox rolls",0,"Malefic Mask of the Shadows",28796,0,,"2021-06-30 00:00:00",1625037290-5-Suc,"Minor Update",,6,F,"2021-06-30 02:30:13",
received,25Man,Ncspencer27,Suctank,Warrior,0,,,0,"Tsunami Talisman",30627,0,,"2022-01-17 00:00:00",1642408402-5-Suctank,,,,,"2022-01-17 04:58:45",
received,25Man,Ncspencer27,Suctank,Warrior,0,,,1,"Boots of the Resilient",32267,1,,"2022-01-03 00:00:00",1641202857-1-Suctank,,,,,"2022-01-03 16:48:14","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,2,"Chestguard of the Vanquished Defender",30237,0,,"2021-12-14 00:00:00",1639559394-32-Suctan,,,,,"2021-12-16 00:10:44","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,3,"Pauldrons of the Vanquished Defender",30249,0,,"2021-12-08 00:00:00",1638957562-21-Suctan,,,,,"2021-12-08 04:54:33","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,4,"Solarian's Sapphire",30446,1,,"2021-12-08 00:00:00",1638958846-24-Suctan,,,,,"2021-12-08 04:54:33","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,5,"Fang of Vashj",30103,0,,"2021-11-17 00:00:00",1637145033-1-Suctank,,,,,"2021-11-17 04:59:45","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,6,"Seventh Ring of the Tirisfalen",30028,0,,"2021-10-25 00:00:00",1635147531-7-Suctank,,,,,"2021-10-27 00:06:53","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,7,"Girdle of the Invulnerable",30096,0,,"2021-10-20 00:00:00",1634716689-16-Suctan,,,,,"2021-10-20 03:24:11","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,8,"Gloves of the Vanquished Defender",30240,0,,"2021-10-12 00:00:00",,,,,,"2021-10-18 06:24:07","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,9,"Leggings of the Vanquished Defender",30246,0,,"2021-10-06 00:00:00",1633508762-12-Suctan,,,,,"2021-10-06 03:51:28","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,10,"Scarab of Displacement",30629,0,,"2021-10-06 00:00:00",1633505531-6-Suctank,,,,,"2021-10-06 03:51:28","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,11,"Frayed Tether of the Drowned",30099,0,,"2021-10-04 00:00:00",1633335367-17-Suctan,,,,,"2021-10-04 03:43:12","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,12,"Serpentshrine Shuriken",30025,0,,"2021-10-04 00:00:00",1633333962-7-Suctank,,,,,"2021-10-04 03:43:12","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,13,"Mallet of the Tides",30058,0,,"2021-10-04 00:00:00",1633333956-6-Suctank,,,,,"2021-10-04 03:43:12","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,14,"Phoenix-Wing Cloak",29925,0,,"2021-09-29 00:00:00",1632901006-4-Suctank,,,,,"2021-10-06 03:53:29","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,15,"Chestguard of the Fallen Defender",29753,0,,"2021-09-13 00:00:00",1631516442-6-Suctank,,,,,"2021-09-13 01:35:42","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,16,"Thundering Greathelm",28775,0,,"2021-09-13 00:00:00",1631516023-2-Suctank,,,,,"2021-09-13 01:35:42","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,17,"Leggings of the Fallen Defender",29767,1,,"2021-08-30 00:00:00",1630306889-4-Suctank,,,,,"2021-08-30 01:20:43","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,18,"Malefic Mask of the Shadows",28796,1,,"2021-08-08 00:00:00",,"Minor Update",,6,F,"2021-08-09 13:50:26","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,19,"Shuriken of Negation",28826,0,,"2021-08-08 00:00:00",,,,,,"2021-08-09 13:50:26","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,20,"Aldori Legacy Defender",28825,0,,"2021-08-02 00:00:00",1627884252-8-Suctank,,,,,"2021-08-02 02:59:26","2022-01-05 22:24:38"
received,25Man,Ncspencer27,Suctank,Warrior,0,,,21,"Pauldrons of the Fallen Defender",29764,0,,"2021-07-26 00:00:00",1627279385-4-Suctank,,,,,"2021-07-26 02:14:30","2022-01-05 22:24:38"
received,25Man,swep90,Swept,Rogue,0,"2021-10-27 04:14:08",,0,"Pit Lord's Satchel",34845,0,,"2021-08-08 00:00:00",,,,,,"2021-08-09 13:50:26",
received,25Man,swep90,Swept,Rogue,0,"2021-10-27 04:14:08",,0,"Chestguard of the Fallen Champion",29754,0,,"2021-09-15 00:00:00",1631689029-7-Swept,,,,,"2021-09-15 01:57:48",
received,25Man,swep90,Swept,Rogue,0,"2021-10-27 04:14:08",,0,"Spyglass of the Hidden Fleet",30620,1,,"2021-09-22 00:00:00",1632297870-17-Swept,,,,,"2021-09-22 03:56:06",
received,25Man,swep90,Swept,Rogue,0,"2021-10-27 04:14:08",,0,"Pauldrons of the Vanquished Champion",30248,0,,"2021-09-27 00:00:00",1632731302-7-Swept,,,,,"2021-09-27 23:42:12",
received,25Man,swep90,Swept,Rogue,0,"2021-10-27 04:14:08",,0,"Gloves of the Vanquished Champion",30239,0,,"2021-10-04 00:00:00",1633334310-13-Swept,,,,,"2021-10-04 03:43:12",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Mantle of the Elven Kings",30024,1,,"2021-09-29 00:00:00",1632900996-3-Swiftys,,,,,"2021-10-06 03:53:29",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Girdle of Fallen Stars",30030,0,,"2021-09-29 00:00:00",1632905393-10-Swifty,,,,,"2021-10-06 03:53:29",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Worldstorm Gauntlets",29976,0,,"2021-10-11 04:15:25",,,,,,"2021-10-11 04:15:25",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Band of the Vigilant",33058,0,,"2021-10-12 00:00:00",,,,,,"2021-10-18 06:24:07",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Fel Reaver's Piston",30619,0,,"2021-10-18 00:00:00",,,,,,"2021-10-18 06:26:59",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Tempest-Strider Boots",30066,0,,"2021-10-20 00:00:00",1634714688-9-Swiftys,,,,,"2021-10-20 03:24:11",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Fire Crest Breastplate",29921,0,,"2021-10-25 00:00:00",1635145700-1-Swiftys,,,,,"2021-10-27 00:06:53",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Fathom-Brooch of the Tidewalker",30663,1,,"2021-11-03 00:00:00",1635925255-23-Swifty,,,,,"2021-11-08 00:31:04",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Totem of the Maelstrom",30023,1,,"2021-11-17 00:00:00",1637139275-15-Swifty,,,,,"2021-11-17 04:59:45",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Gloves of the Vanquished Champion",30239,0,,"2021-11-29 00:00:00",1638176980-8-Swiftys,,,,,"2021-11-29 04:44:47",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Talisman of the Sun King",29923,0,,"2021-12-01 00:00:00",1638349408-11-Swifty,,,,,"2021-12-01 04:33:49",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Blackfathom Warbands",30047,0,,"2021-12-06 00:00:00",1638781600-1-Swiftys,,,,,"2021-12-06 05:08:28",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Helm of the Vanquished Champion",30242,0,,"2021-12-06 00:00:00",1638786627-9-Swiftys,,,,,"2021-12-06 05:08:28",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Pauldrons of the Vanquished Champion",30248,0,,"2021-12-08 00:00:00",1638957556-20-Swifty,,,,,"2021-12-08 04:54:33",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Sunhawk Leggings",29991,0,,"2021-12-14 00:00:00",1639559309-31-Swifty,,,,,"2021-12-16 00:10:44",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Pauldrons of the Vanquished Champion",30248,0,,"2021-12-22 00:00:00",1640161484-12-Swifty,,,,,"2021-12-22 04:35:55",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,0,"Gloves of the Vanquished Champion",30239,1,,"2022-01-17 00:00:00",1642408176-3-Swiftys,,,,,"2022-01-17 04:58:45",
received,25Man,"Swifty Swiss",Swiftyswizz,Shaman,0,,,1,"Coral-Barbed Shoulderpads",30097,0,,"2021-09-19 00:00:00",,,,,,"2021-09-20 03:46:34","2021-09-29 00:04:37"
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Gloves of the Vanquished Hero",30241,0,,"2021-09-22 00:00:00",1632297819-16-Thatna,,,,,"2021-09-22 03:56:06",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Serpent-Coil Braid",30720,0,,"2021-10-06 00:00:00",1633510964-3-Thatnam,,,,,"2021-10-06 03:51:28",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Spyglass of the Hidden Fleet",30620,1,,"2021-10-20 00:00:00",1634714646-8-Thatnam,,,,,"2021-10-20 03:24:11",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Leggings of the Vanquished Hero",30247,0,,"2021-10-27 00:00:00",1635323233-18-Thatna,,,,,"2021-10-27 04:11:47",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Pattern: Boots of Blasting",30282,0,,"2021-11-08 00:00:00",1636358819-8-Thatnam,,,,,"2021-11-08 04:48:02",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Pauldrons of the Vanquished Hero",30250,0,,"2021-11-17 00:00:00",1637145426-2-Thatnam,,,,,"2021-11-17 04:59:45",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Gauntlets of the Sun King",29987,0,,"2021-11-24 00:00:00",1637746249-7-Thatnam,,,,,"2021-11-27 21:47:00",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Pit Lord's Satchel",34845,0,,"2021-12-06 00:00:00",1638786394-8-Thatnam,,,,,"2021-12-06 05:08:28",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Brute Cloak of the Ogre-Magi",28797,0,,"2021-12-06 00:00:00",1638787014-20-Thatna,,,,,"2021-12-06 05:08:28",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Verdant Sphere",32405,0,,"2021-12-14 00:00:00",1639560037-33-Thatna,,,,,"2021-12-16 00:10:44",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Verdant Sphere",32405,0,,"2021-12-14 00:00:00",,,,,,"2021-12-16 00:10:44",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Robe of Hateful Echoes",30056,0,,"2021-12-13 00:00:00",1639386863-10-Thatna,,,,,"2021-12-21 15:49:22",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Chestguard of the Vanquished Hero",30238,0,,"2021-12-14 00:00:00",,,,,,"2021-12-21 15:56:51",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Pattern: Belt of Blasting",30280,1,,"2021-12-22 00:00:00",1640166623-32-Thatna,,,,,"2021-12-22 04:35:55",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,0,"Helm of the Vanquished Hero",30244,0,,"2021-12-22 00:00:00",1640167517-44-Thatna,,,,,"2021-12-22 04:35:55",
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,1,"Pauldrons of the Fallen Hero",29762,0,,"2021-08-30 00:00:00",1630307065-6-Thatnam,,,,,"2021-08-30 01:20:43","2021-09-19 03:16:52"
received,25Man,jodonnell89,Thatnameisun,Mage,0,,,2,"Magtheridon's Head",32385,0,,"2021-06-20 04:00:00",,,,,,"2021-06-28 13:36:05","2021-09-19 03:16:52"
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Boots of the Shifting Nightmare",30050,1,,"2021-10-04 00:00:00",1633334241-11-Tidly,,,,,"2021-10-04 03:43:12",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Wand of the Forgotten Star",29982,0,,"2021-11-08 00:00:00",1636360864-5-Tidlywa,,,,,"2021-11-08 04:48:02",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,Fathomstone,30049,0,,"2021-11-17 00:00:00",1637139149-8-Tidlywa,,,,,"2021-11-17 04:59:45",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Leggings of the Vanquished Hero",30247,0,,"2021-11-17 00:00:00",1637139256-13-Tidlyw,,,,,"2021-11-17 04:59:45",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Leggings of the Vanquished Hero",30247,0,,"2021-11-17 00:00:00",1637139742-19-Tidlyw,,,,,"2021-11-17 04:59:45",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Belt of Blasting",30038,0,,"2021-11-29 00:00:00",1638181583-18-Tidlyw,,,,,"2021-11-29 04:44:47",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Vestments of the Sea-Witch",30107,0,,"2021-12-14 00:00:00",1639553445-13-Tidlyw,,,,,"2021-12-16 00:10:44",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Helm of the Vanquished Hero",30244,0,,"2022-01-03 00:00:00",1641204585-15-Tidlyw,,,,,"2022-01-03 16:48:14",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,0,"Pendant of the Lost Ages",30008,1,,"2022-01-03 00:00:00",1641205139-20-Tidlyw,,,,,"2022-01-03 16:48:14",
received,25Man,Tidly,Tidlywanks,Warlock,0,,,1,"Bloodmaw Magus-Blade",28802,0,,,,,,,,"2021-08-29 21:51:42","2021-08-29 21:51:42"
received,25Man,Tidly,Tidlywanks,Warlock,0,,,2,"Chestguard of the Fallen Hero",29755,0,,,,,,,,"2021-08-29 21:51:42","2021-08-29 21:51:42"
received,25Man,Tidly,Tidlywanks,Warlock,0,,,3,"Magtheridon's Head",32385,0,,,,,,,,"2021-08-29 21:51:42","2021-08-29 21:51:42"
received,25Man,Toluun,Toluun,Priest,0,"2021-10-27 04:15:03",,0,"Magtheridon's Head",32385,0,,"2021-08-16 00:00:00",1629098932-3-Toluun,,,,,"2021-08-22 16:00:28",
received,25Man,Toluun,Toluun,Priest,0,"2021-10-27 04:15:03",,0,"Wraps of Purification",32516,0,,"2021-09-19 00:00:00",,,,,,"2021-09-20 03:46:34",
received,25Man,Toluun,Toluun,Priest,0,"2021-10-27 04:15:03",,0,"Leggings of the Vanquished Defender",30246,0,,"2021-09-22 00:00:00",1632303778-23-Toluun,,,,,"2021-09-22 03:56:06",
received,25Man,Toluun,Toluun,Priest,0,"2021-10-27 04:15:03",,1,"Teeth of Gruul",28822,0,,,,,,,,"2021-06-28 13:32:09","2021-06-28 13:32:09"
received,25Man,Toluun,Toluun,Priest,0,"2021-10-27 04:15:03",,2,"Crystalheart Pulse-Staff",28782,0,,"2021-06-27 04:00:00",1624865771-8-Toluun,,,,,"2021-06-28 13:18:43","2021-06-28 13:34:11"
received,25Man,Tuskgar772,Tuskgar,Hunter,0,"2021-10-27 04:15:17",,0,"Leggings of the Fallen Hero",29765,0,,"2021-08-23 00:00:00",1629703783-7-Tuskgar,,,,,"2021-08-23 13:07:16",
received,25Man,Tuskgar772,Tuskgar,Hunter,0,"2021-10-27 04:15:17",,0,"Pit Lord's Satchel",34845,0,,"2021-09-13 00:00:00",1631515976-0-Tuskgar,,,,,"2021-09-13 01:35:42",
received,25Man,Tuskgar772,Tuskgar,Hunter,0,"2021-10-27 04:15:17",,0,"Magtheridon's Head",32385,0,,"2021-09-13 00:00:00",1631516802-7-Tuskgar,,,,,"2021-09-13 01:35:42",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Crystalheart Pulse-Staff",28782,1,,"2021-08-30 00:00:00",1630306821-3-Tweekz,,,,,"2021-08-30 01:20:43",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Bark-Gloves of Ancient Wisdom",30029,1,,"2021-09-27 00:00:00",1632724297-5-Tweekz,,,,,"2021-09-27 23:42:12",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Pattern: Boots of Blasting",30282,0,,"2021-11-03 00:00:00",1635925103-20-Tweekz,,,,,"2021-11-08 00:31:04",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Gloves of the Vanquished Defender",30240,0,,"2021-11-10 00:00:00",1636536627-13-Tweekz,,,,,"2021-11-10 04:36:37",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Boots of Effortless Striking",30060,1,,"2021-11-17 00:00:00",1637139252-12-Tweekz,,,,,"2021-11-17 04:59:45",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Pauldrons of the Vanquished Defender",30249,0,,"2021-11-24 00:00:00",1637746048-3-Tweekz,,,,,"2021-11-27 21:47:00",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Leggings of the Vanquished Defender",30246,0,,"2021-12-06 00:00:00",1638783953-0-Tweekz,,,,,"2021-12-06 05:08:28",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Sextant of Unstable Currents",30626,0,,"2021-12-06 00:00:00",1638784180-5-Tweekz,,,,,"2021-12-06 05:08:28",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"The Nexus Key",29988,0,,"2021-12-08 00:00:00",1638959465-29-Tweekz,,,,,"2021-12-08 04:54:33",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Mindstorm Wristbands",29918,0,,"2021-12-14 00:00:00",1639559289-30-Tweekz,,,,,"2021-12-16 00:10:44",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Helm of the Vanquished Defender",30243,0,,"2021-12-13 00:00:00",1639390337-24-Tweekz,,,,,"2021-12-21 15:49:22",
received,25Man,Tweeek,Tweekz,Druid,0,,,0,"Pattern: Belt of Blasting",30280,0,,"2022-01-05 00:00:00",1641367645-3-Tweekz,,,,,"2022-01-05 04:33:54",
received,25Man,Tweeek,Tweekz,Druid,0,,,1,"Pauldrons of the Fallen Defender",29764,0,,"2021-08-02 00:00:00",1627883714-1-Tweekz,,,,,"2021-08-02 02:59:26","2021-08-28 16:36:02"
received,25Man,Tweeek,Tweekz,Druid,0,,,2,"Magtheridon's Head",32385,0,,"2021-07-11 00:00:00",1626075705-1-Tweekz,,,,,"2021-07-12 01:52:43","2021-08-28 16:36:02"
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Luminescent Rod of the Naaru",30080,1,,"2021-10-20 00:00:00",1634721692-21-Unholy,,,,,"2021-10-20 03:24:11",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Pattern: Boots of the Long Road",30283,1,,"2021-10-25 00:00:00",1635145706-3-Unholys,,,,,"2021-10-27 00:06:53",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Ethereum Life-Staff",29981,1,,"2021-10-25 00:00:00",1635153330-1-Unholys,,,,,"2021-10-27 00:06:53",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Gloves of the Vanquished Defender",30240,1,,"2021-10-27 00:00:00",1635323312-21-Unholy,,,,,"2021-10-27 04:11:47",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Earring of Soulful Meditation",30665,1,,"2021-11-10 00:00:00",1636529457-3-Unholys,,,,,"2021-11-10 04:36:37",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Leggings of the Vanquished Defender",30246,0,,"2021-11-10 00:00:00",1636538027-21-Unholy,,,,,"2021-11-10 04:36:37",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Pauldrons of the Vanquished Defender",30249,0,,"2021-11-17 00:00:00",1637146275-2-Unholys,,,,,"2021-11-17 04:59:45",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Chestguard of the Vanquished Defender",30237,0,,"2021-11-24 00:00:00",1637746876-9-Unholys,,,,,"2021-11-27 21:47:00",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Chestguard of the Vanquished Defender",30237,0,,"2021-11-24 00:00:00",1637747280-11-Unholy,,,,,"2021-11-27 21:47:00",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Trousers of the Astromancer",29972,1,,"2021-12-01 00:00:00",1638353908-18-Unholy,,,,,"2021-12-01 04:33:49",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Eye of Magtheridon",28789,1,,"2021-12-06 00:00:00",1638786924-18-Unholy,,,,,"2021-12-06 05:08:28",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Soul-Strider Boots",30100,0,,"2022-01-05 00:00:00",1641375644-32-Unholy,,,,,"2022-01-05 04:33:54",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Cord of Screaming Terrors",30064,1,,"2022-01-17 00:00:00",1642403311-1-Unholys,,,,,"2022-01-17 04:58:45",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,0,"Helm of the Vanquished Defender",30243,0,,"2022-01-17 00:00:00",1642409216-6-Unholys,,,,,"2022-01-17 04:58:45",
received,25Man,unholyspirit,Unholyspirit,Priest,0,,,1,"Karaborian Talisman",28781,0,,"2021-07-11 00:00:00",1626076073-10-Unholy,,,,,"2021-07-12 01:52:43","2021-10-03 16:00:01"
received,25Man,Cerio,Xerio,Priest,0,,"Eye of Magtheridon procs off of 'Black Out' resists which happen ALL the time on bosses.",0,"Magtheridon's Head",32385,0,,"2021-08-30 00:00:00",1630307051-5-Cerio,,,,,"2021-08-30 01:20:43",
received,25Man,Cerio,Xerio,Priest,0,,"Eye of Magtheridon procs off of 'Black Out' resists which happen ALL the time on bosses.",1,"Collar of Cho'gall",28804,0,"Minor Upgrade","2021-06-24 04:00:00",,,,,,"2021-06-28 13:36:05","2021-07-01 14:57:59"
recipe,,GenericPornstar,Healsfordays.,Priest,0,"2021-09-27 23:50:03",,1,"Pattern: Boots of the Long Road",30283,0,,,,,,,,"2021-09-20 01:19:35","2021-09-20 01:19:35"
recipe,,GenericPornstar,Healsfordays.,Priest,0,"2021-09-27 23:50:03",,2,"Pattern: Belt of the Long Road",30281,0,,,,,,,,"2021-09-20 01:19:35","2021-09-20 01:19:35"
recipe,25Man,levicel,Elkris,Paladin,0,,"Hufflepuff AF",1,"Formula: Enchant Weapon - Mongoose",22559,0,,,,,,,,"2021-09-08 02:03:27","2021-09-08 02:03:27"
recipe,25Man,phlakvest,Falmora,Druid,0,,,1,"Enchant Weapon - Sunfire",35462,0,,,,,,,,"2021-06-28 14:04:40","2021-06-28 14:04:40"
recipe,25Man,phlakvest,Falmora,Druid,0,,,2,"Enchant Weapon - Greater Agility",35453,0,,,,,,,,"2021-06-28 14:04:40","2021-06-28 14:04:40"
recipe,25Man,phlakvest,Falmora,Druid,0,,,3,"Enchant Weapon - Major Spellpower",35456,0,,,,,,,,"2021-06-28 14:04:40","2021-06-28 14:04:40"
recipe,25Man,phlakvest,Falmora,Druid,0,,,4,"Formula: Enchant Weapon - Mongoose",22559,0,,,,,,,,"2022-01-06 17:31:40","2022-01-06 17:31:40"
recipe,25Man,Fluzzy,Fluzzy,Priest,0,,,1,"Pattern: Bracers of Nimble Thought",32754,0,,,,,,,,"2022-01-05 22:24:45","2022-01-05 22:24:45"
recipe,25Man,Kazul,Ganzu,Warlock,0,"2021-11-09 17:04:04","Can summon Nightbane.",1,"Spellstrike Hood",24266,0,,,,,,,,"2021-06-28 16:54:27","2021-06-28 16:54:27"
recipe,25Man,Kazul,Ganzu,Warlock,0,"2021-11-09 17:04:04","Can summon Nightbane.",2,"Whitemend Pants",24261,0,,,,,,,,"2021-06-28 16:54:27","2021-06-28 16:54:27"
recipe,25Man,Kazul,Ganzu,Warlock,0,"2021-11-09 17:04:04","Can summon Nightbane.",3,"Runic Spellthread",24274,0,,,,,,,,"2021-08-19 18:42:01","2021-08-19 18:42:01"
recipe,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,1,"Enchant Weapon - Major Spellpower",35456,0,,,,,,,,"2021-07-02 14:18:34","2021-07-02 14:18:34"
recipe,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,2,"Battlecast Hood",24267,0,,,,,,,,"2021-07-02 14:18:34","2021-07-02 14:18:34"
recipe,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,3,"Enchant 2H Weapon - Savagery",35397,0,,,,,,,,"2021-07-02 14:18:34","2021-07-02 14:18:34"
recipe,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,4,"Enchant Weapon - Battlemaster",35452,0,,,,,,,,"2021-07-02 14:18:34","2021-07-02 14:18:34"
